cpu_percent,cuda_memory_allocated_mb,cuda_memory_reserved_mb,epoch,event,function,global_step,gpu_memory_total_mb,gpu_memory_used_mb,gpu_utilization_percent,hostname,max_cuda_memory_allocated_mb,max_cuda_memory_reserved_mb,pid,rss_mb,run_id,runtime_log,seconds_since_start,step,timestamp
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6540,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4321.036607853,268,2026-05-10T10:43:50.668397Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6560,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4334.013266644,288,2026-05-10T10:44:03.645868Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6580,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4346.962760335,308,2026-05-10T10:44:16.595024Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6600,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4359.781369902,328,2026-05-10T10:44:29.413826Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6620,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4372.596924667,348,2026-05-10T10:44:42.229447Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6640,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4385.401767079,368,2026-05-10T10:44:55.034295Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6660,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4398.21009709,388,2026-05-10T10:45:07.842258Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6680,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4411.103415769,408,2026-05-10T10:45:20.736047Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6700,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4424.06414161,428,2026-05-10T10:45:33.696318Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6720,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4436.97656163,448,2026-05-10T10:45:46.609186Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6740,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4449.856830195,468,2026-05-10T10:45:59.488933Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6760,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4462.745297938,488,2026-05-10T10:46:12.377865Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6780,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4475.552348423,508,2026-05-10T10:46:25.184846Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6800,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4488.359632139,528,2026-05-10T10:46:37.991583Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6820,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4501.16329788,548,2026-05-10T10:46:50.795838Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6840,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4514.002071279,568,2026-05-10T10:47:03.634025Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6860,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4526.919957041,588,2026-05-10T10:47:16.552289Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6880,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4539.900498842,608,2026-05-10T10:47:29.533046Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6900,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4552.799557907,628,2026-05-10T10:47:42.432181Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6920,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4565.65436151,648,2026-05-10T10:47:55.286877Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6940,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4578.5154287450005,668,2026-05-10T10:48:08.147630Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6960,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4591.429236727,688,2026-05-10T10:48:21.061706Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,6980,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4604.235418112,708,2026-05-10T10:48:33.867843Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,7000,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4616.935717422,728,2026-05-10T10:48:46.566763Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,7020,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4629.553322343,748,2026-05-10T10:48:59.185841Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,7040,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4642.147443505,768,2026-05-10T10:49:11.779431Z
0.0,624.818359375,7498.0,9,runtime_step,train_stage1,7056,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4652.218040182,784,2026-05-10T10:49:21.850648Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7060,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4664.498693186,4,2026-05-10T10:49:34.128922Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7080,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4677.102441353,24,2026-05-10T10:49:46.734828Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7100,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4689.780756817,44,2026-05-10T10:49:59.412792Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7120,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4702.540016498,64,2026-05-10T10:50:12.172328Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7140,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4715.346051959,84,2026-05-10T10:50:24.976970Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7160,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4728.183556163,104,2026-05-10T10:50:37.815431Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7180,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4741.091380133,124,2026-05-10T10:50:50.723098Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7200,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4754.017390317,144,2026-05-10T10:51:03.649996Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7220,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4767.004385441,164,2026-05-10T10:51:16.637027Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7240,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4779.9101492400005,184,2026-05-10T10:51:29.542127Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7260,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4792.860062264,204,2026-05-10T10:51:42.491993Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7280,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4805.806481728,224,2026-05-10T10:51:55.438587Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7300,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4818.63274433,244,2026-05-10T10:52:08.265221Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7320,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4831.446038995,264,2026-05-10T10:52:21.078661Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7340,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4844.241660383,284,2026-05-10T10:52:33.873772Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7360,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4857.058370419,304,2026-05-10T10:52:46.691001Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7380,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4869.986356049,324,2026-05-10T10:52:59.618722Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7400,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4882.950847397,344,2026-05-10T10:53:12.582225Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7420,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4895.8642582,364,2026-05-10T10:53:25.496762Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7440,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4908.7332691560005,384,2026-05-10T10:53:38.365069Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7460,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4921.669781565,404,2026-05-10T10:53:51.302058Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7480,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4934.6494270270005,424,2026-05-10T10:54:04.280803Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7500,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4947.551905177,444,2026-05-10T10:54:17.183515Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7520,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4960.418803207,464,2026-05-10T10:54:30.051468Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7540,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4973.292969184,484,2026-05-10T10:54:42.925206Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7560,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4986.128029742,504,2026-05-10T10:54:55.759883Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7580,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,4998.955647499,524,2026-05-10T10:55:08.587640Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7600,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5011.792004735,544,2026-05-10T10:55:21.424402Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7620,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5024.674638279,564,2026-05-10T10:55:34.307324Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7640,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5037.56458018,584,2026-05-10T10:55:47.196517Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7660,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5050.373257903,604,2026-05-10T10:56:00.005947Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7680,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5063.170523301,624,2026-05-10T10:56:12.802489Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7700,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.53125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5075.979427697,644,2026-05-10T10:56:25.611540Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7720,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.53125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5088.821137775,664,2026-05-10T10:56:38.453339Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7740,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.53125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5101.677446597,684,2026-05-10T10:56:51.309997Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7760,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.53125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5114.474801052,704,2026-05-10T10:57:04.107176Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7780,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.53125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5127.27881611,724,2026-05-10T10:57:16.911317Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7800,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.53125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5140.06597325,744,2026-05-10T10:57:29.698305Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7820,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.53125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5152.859580096,764,2026-05-10T10:57:42.492092Z
0.0,624.818359375,7498.0,10,runtime_step,train_stage1,7840,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.53125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5165.667502101,784,2026-05-10T10:57:55.300118Z
0.0,624.994140625,7498.0,11,runtime_step,train_stage1,7860,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.53125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5189.049836874,20,2026-05-10T10:58:18.679305Z
0.0,624.994140625,7498.0,11,runtime_step,train_stage1,7880,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.53125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5202.011248956,40,2026-05-10T10:58:31.643634Z
0.0,624.994140625,7498.0,11,runtime_step,train_stage1,7900,23034.0,8216.875,99,modal,6377.95263671875,7498.0,2,5844.53125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5215.015524342,60,2026-05-10T10:58:44.648039Z
0.0,624.994140625,7498.0,11,runtime_step,train_stage1,7920,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.53125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5227.930160298,80,2026-05-10T10:58:57.562722Z
0.0,624.994140625,7498.0,11,runtime_step,train_stage1,7940,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.53125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5240.865423199,100,2026-05-10T10:59:10.497663Z
0.0,624.994140625,7498.0,11,runtime_step,train_stage1,7960,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.53125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5253.836985579,120,2026-05-10T10:59:23.469239Z
0.0,624.994140625,7498.0,11,runtime_step,train_stage1,7980,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.53125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5266.687335359,140,2026-05-10T10:59:36.319964Z
0.0,624.994140625,7498.0,11,runtime_step,train_stage1,8000,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.53125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5279.502359234,160,2026-05-10T10:59:49.134371Z
0.0,624.994140625,7498.0,11,runtime_step,train_stage1,8020,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.53125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5292.346278137,180,2026-05-10T11:00:01.978781Z
0.0,624.994140625,7498.0,11,runtime_step,train_stage1,8040,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.53125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5305.202934374,200,2026-05-10T11:00:14.835308Z
0.0,624.994140625,7498.0,11,runtime_step,train_stage1,8060,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.53125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,5318.048132561,220,2026-05-10T11:00:27.680632Z
